      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.54091    -0.99474    -0.12533    -1.22500    21.52296    70.56709     2.27428     2.19578
    -0.80025    -1.36970     0.15547    -1.41488    15.98804    66.02646     2.50464     1.77791
     0.89449    -0.07391    -0.29416     0.41940    24.32042    73.37925     2.10588     2.22119
     0.61921     0.26602     0.38367    -0.15134    23.86633    72.90465     2.12199     2.19742
    -0.83098    -0.36070     0.02358    -1.71322    16.55135    66.42359     2.49296     1.80683
    -0.78729     0.21119    -0.02076    -0.59248    17.95451    67.47144     2.52771     1.98561
     0.89594     0.83621     2.31826     1.51184    26.49035    75.78299     1.78465     2.13921
     0.28405    -0.88333    -0.78890     1.18518    21.69646    70.74288     2.36407     2.28808
    -1.52767     0.25509    -0.50965     2.19163    15.48089    65.67982     2.63975     1.85807
     0.34281    -0.68530     0.38132     0.96205    23.12151    72.14638     2.20803     2.23277
    -1.54776     1.18920    -1.28651    -0.67271    13.12322    64.06281     2.52641     1.75699
    -0.42629     0.18408    -0.14275     0.46615    20.17838    69.33056     2.47144     2.23285
     2.18004    -0.59202     1.51142     0.49579    27.19727    76.63399     1.63499     2.03735
     1.08909     1.54903    -1.34282     1.25485    25.01043    74.11602     2.03946     2.22672
     0.95549    -0.54719     0.87538    -0.40894    24.24778    73.29738     2.04675     2.14887
     0.81936     0.09944     0.41129     2.01863    25.49175    74.63982     1.94765     2.18644
     0.87917    -0.25547    -0.48853    -0.01055    23.71457    72.75073     2.16733     2.23353
    -0.99422    -1.71963     1.88814     1.96084    18.74417    68.08283     2.39100     1.97985
    -0.83213    -0.34310    -0.39581    -1.23935    16.16945    66.15714     2.55729     1.83094
    -1.89018     1.23168     1.74872    -0.22232    16.24760    66.20674     2.46669     1.76486
     0.40635    -1.19367    -0.19988     0.50160    22.14667    71.17786     2.29879     2.25991
    -0.68221    -0.56530     0.79392     0.38876    19.35227    68.60270     2.46278     2.12111
    -2.10196    -0.86441     0.83470     0.88535    12.69475    63.76734     2.53548     1.77562
    -0.29657     1.11563     1.25124    -2.06539    20.86896    69.93152     2.15371     2.03684
     1.43991     0.69518    -0.70079     0.17226    25.60900    74.77447     1.95865     2.21517
     0.68759     0.12771     1.13093     0.19343    24.55319    73.62038     2.03660     2.16894
    -0.62519    -0.35233     0.57021    -0.47535    18.92645    68.24238     2.45553     2.05696
    -1.01377    -0.76786    -1.74671    -0.15422    13.45946    64.29208     2.59329     1.79912
     0.65166    -1.14017     0.32923     1.48810    23.92037    72.95937     2.10965     2.18672
     0.60442    -1.40987     0.19025     0.30414    22.79403    71.81623     2.21306     2.21746
    -0.75785     1.84178    -0.74648    -1.43954    17.75965    67.30962     2.43500     1.88452
    -0.27522     0.11615    -1.59292    -0.30822    17.94333    67.46058     2.50892     1.96944
     0.51761     0.22109     0.90598    -0.88145    23.26508    72.28696     2.12021     2.15282
     0.24832    -0.78990     0.75572    -1.18426    21.38486    70.43123     2.24412     2.15933
     0.02841    -0.05574     1.55929     0.17219    22.75050    71.77182     2.20082     2.20394
     2.42452     0.37103    -0.57960     0.05885    27.28798    76.74690     1.67540     2.07512
    -0.21238     0.67553     0.07880     0.67230    21.85429    70.89515     2.34923     2.28646
     0.43804    -0.18934    -1.83500     0.55218    20.88780    69.97071     2.36479     2.22011
     1.55785    -0.51685    -1.64353    -0.39229    23.92396    72.96593     2.13781     2.21998
     1.05026     1.64089     0.07476     1.52458    26.40799    75.69138     1.84238     2.18990
    -1.10803     1.75413     0.18055     0.09236    18.69610    68.05987     2.50731     2.06738
    -0.13828     1.30968     0.39137    -0.76704    21.76712    70.80290     2.25888     2.19870
     2.18913    -1.19279     0.10398    -1.34818    25.58367    74.73252     1.86354     2.10593
     1.07168     0.38415     0.26688    -1.61414    23.90270    72.93578     2.03089     2.10140
     1.82581    -0.60689     1.03818     1.12919    26.83808    76.19662     1.70313     2.08765
     0.89965    -0.80420     0.49030     1.13025    24.72483    73.80267     2.02166     2.17039
     0.05646    -1.01599    -0.30890    -0.24447    20.33504    69.46654     2.42553     2.21327
    -0.88307    -2.48850     0.49270     1.11461    16.70592    66.53629     2.50545     1.83159
     0.01069    -0.57125    -0.19126     1.50779    21.89807    70.93782     2.34780     2.28777
    -1.34189    -0.84183     0.48883    -0.17038    15.19248    65.47802     2.57528     1.79703
     0.61653     0.93458     0.75873     0.45957    24.88743    73.97928     2.02106     2.19043
    -1.42402    -0.95928    -0.25154     2.60143    15.42045    65.63706     2.61782     1.83842
     0.08840    -0.17042    -0.93097    -0.73030    19.92933    69.10344     2.44274     2.18007
    -0.30817    -0.54145     1.57833     0.00432    21.08155    70.14774     2.31191     2.19372
    -0.25439     1.08145     0.40365     0.33978    22.08388    71.11657     2.30583     2.26280
     0.65946     0.36886     1.07947     0.94055    25.08460    74.19164     1.99212     2.18236
     0.01416    -0.09484     0.55848    -1.59845    20.75544    69.83502     2.25823     2.11703
    -1.37766     0.14047    -0.05853    -0.20027    15.19158    65.47872     2.62434     1.83442
     0.45190    -1.22256    -0.69063     0.46606    21.71311    70.75777     2.34958     2.27632
     0.00843    -0.64135     0.01033    -0.35990    20.74235    69.83679     2.38385     2.22214
     0.79781     1.92639     1.56312    -0.59437    25.34498    74.46904     1.90076     2.11469
     0.60174    -0.52738    -1.45887     1.01767    22.05107    71.08483     2.31359     2.26818
    -1.60210    -0.42086    -0.52408    -0.54779    12.36700    63.53725     2.59891     1.83362
    -0.49753    -1.65676    -0.77878    -0.13897    16.62127    66.48306     2.59783     1.89936
    -1.23428     1.17809     0.91434     0.92724    19.17753    68.45873     2.49548     2.12370
     1.78786     1.17275     0.58703     0.83613    27.38709    76.86834     1.65458     2.05431
    -1.35180     0.13026     0.08261     1.04128    16.48832    66.39022     2.63638     1.91884
    -0.03609     0.21863     1.00153    -0.41131    22.02529    71.05471     2.24910     2.20715
     0.27489    -0.41690     0.24652    -0.40855    22.04680    71.07778     2.27541     2.23262
     1.98972    -0.73680    -1.34023     0.30152    25.60507    74.76758     1.94158     2.19548
     0.24803    -2.20304     1.41651     0.64903    21.85454    70.88519     2.21938     2.16851
    -1.03175     0.46627    -0.63882     0.57662    16.89176    66.68144     2.61907     1.94127
    -0.35953     1.80721    -0.16785    -0.29946    21.06679    70.13892     2.36002     2.23277
    -2.54056    -2.02908    -0.84019    -0.20712     6.52447    58.98659     2.18275     2.17002
     0.76987    -0.32233    -2.46044     0.94997    21.38733    70.43664     2.27256     2.18183
    -1.00034     0.02247    -2.19283     0.70317    14.48268    64.99103     2.56203     1.77154
    -0.50623    -1.68345    -0.02220    -1.28949    16.85615    66.64389     2.49459     1.83605
    -0.12919     0.80986     0.49236    -0.41641    21.80720    70.84390     2.28415     2.22453
     0.68525     0.04702    -0.50647     1.27367    24.10473    73.15539     2.14672     2.24476
     0.96353     0.09565     0.64095     0.95572    25.44075    74.58258     1.94898     2.18129
    -2.66615    -1.29706     0.77289     0.72840     9.59632    61.54109     2.39033     1.83047
    -0.44997     2.02477     1.00601     0.39863    22.59497    71.61822     2.23350     2.22612
    -1.38764     0.34688     0.56553     0.36268    16.74818    66.57360     2.58516     1.89981
    -2.00750    -1.76720    -1.38059     0.59970     8.65282    60.80923     2.39837     1.93007
    -0.97828    -1.08005     0.22051    -0.03453    16.47124    66.37365     2.57933     1.87168
     0.33130     0.15410    -1.55933    -0.53340    20.33021    69.45852     2.39910     2.19189
    -2.07717     0.63752    -1.83703    -0.47213     9.60877    61.54968     2.40114     1.83883
    -2.75221    -1.42416     1.07487    -1.35450     8.72705    60.88409     2.23264     1.77158
    -0.93058    -1.27845     0.34812    -0.24533    16.50373    66.39494     2.55286     1.85313
    -0.86154    -0.54702     0.71023     0.87458    18.87172    68.20407     2.50425     2.08959
     1.05134     1.39371    -0.16737     0.54725    25.66900    74.84150     1.94834     2.21187
     0.63948     0.90338     1.11997     0.05021    24.80375    73.88716     2.00930     2.16721
     0.30127     1.67563    -0.99719     0.01969    22.44320    71.47029     2.28525     2.26829
     1.00752     2.78557     1.24642    -0.28579    26.22260    75.46571     1.80620     2.13100
     1.89388     0.80736     0.13730     0.36930    27.05883    76.46748     1.71408     2.10893
    -0.68386    -0.04626     0.79066    -1.32660    18.59789    67.96321     2.39084     1.95754
     0.69784     0.06728     0.41213     0.46091    24.38620    73.44663     2.08019     2.19954
     0.63529    -0.31760     0.55076     2.05330    24.86549    73.95451     2.01732     2.18227
     1.56710    -0.57205    -0.99807     0.39755    25.10382    74.21526     2.01273     2.20781
     0.79974    -1.94592     0.67502    -1.05695    22.19512    71.21728     2.17753     2.15062
    -0.59152     0.81156    -1.78544    -0.10025    17.02356    66.76744     2.50992     1.86456
     1.47902     2.04643    -1.39067    -0.35219    25.23252    74.35689     2.00186     2.21353
    -1.62748     0.73063     1.72527    -1.05678    16.39076    66.30434     2.41776     1.73545
     0.00936    -0.53346    -0.97253     0.15096    19.92845    69.10740     2.47681     2.20775
     0.37169     0.01287     0.67397    -0.39185    22.97092    71.99268     2.18444     2.20056
     0.74064     0.37869     1.07457     2.34050    25.90696    75.10613     1.88065     2.16948
    -0.45853    -0.49952     0.78801     1.92888    21.38146    70.43862     2.35786     2.25735
     0.56917    -0.55226    -0.26343     0.42821    23.07847    72.10422     2.22981     2.25240
    -1.14182    -0.48899     0.09846     0.03661    16.15859    66.15314     2.61015     1.87287
    -0.00618    -1.83968     0.68440     0.60054    20.88465    69.96464     2.33613     2.19545
    -0.87352     1.27733     0.40693     0.49784    19.94711    69.12205     2.46160     2.19642
    -0.30693     0.67163     1.23578     0.87104    22.59453    71.61898     2.25243     2.24462
    -0.83684    -0.30167     0.83213    -0.80775    18.08152    67.56070     2.45169     1.93947
     0.90666    -0.27829     0.22757    -1.59595    23.07782    72.09634     2.10812     2.12919
    -0.65745    -0.00200     1.44419     1.26960    21.14919    70.21693     2.35913     2.23943
    -0.14494    -0.22412     0.69501    -1.39192    20.34500    69.45936     2.29655     2.10715
     0.26649    -0.71865    -0.03035     0.49077    22.21198    71.24235     2.30002     2.26559
    -1.16717    -0.55582    -0.01099     0.45768    16.10650    66.11762     2.63067     1.88572
     0.66277     0.04287    -0.07065    -0.03015    23.62509    72.65827     2.16549     2.22467
    -2.02543     2.21885     1.49922    -0.31483    16.33038    66.26424     2.45804     1.76288
    -0.59610    -0.21761    -0.04756    -1.85417    17.55869    67.15803     2.44724     1.86920
     1.08374    -2.09490    -0.47338     1.48729    23.79944    72.83305     2.10185     2.16725
     0.15396    -0.32221    -2.67858    -2.24445    16.59186    66.44411     2.37760     1.71854
     0.19333    -1.17919     0.86131     0.47717    22.20854    71.23554     2.25266     2.22124
     0.15097    -0.24903     0.23704     0.07195    22.12615    71.15720     2.29336     2.25419
    -0.02003     1.13160     1.06685    -0.55124    22.66616    71.68615     2.18055     2.17899
    -1.41360    -0.64151     0.18817    -0.23269    14.54901    65.03716     2.60647     1.80615
    -0.30827     0.96100    -1.54926     0.36831    19.07226    68.36547     2.46422     2.08419
    -1.99047     1.50876     0.04171     1.99842    15.23004    65.50568     2.63379     1.84318
    -0.04772     2.07502    -0.44261    -0.18274    22.08755    71.11941     2.29706     2.25568
    -0.51552    -0.18492     0.44079     0.05491    19.83303    69.01881     2.44723     2.17083
    -0.09058    -0.54433     1.69370     0.51759    22.27365    71.29903     2.24018     2.21399
    -0.26026    -0.29392    -0.24027    -1.58943    18.78083    68.11698     2.42153     2.00793
     0.96919     0.53734     0.69866    -0.23879    24.99878    74.09682     1.98570     2.16462
    -0.33949     0.72194     1.05014    -0.43681    21.40865    70.45810     2.28775     2.19892
     0.18823    -0.79070    -0.26841    -0.88943    20.57560    69.68095     2.37478     2.19747
     1.47476     0.85135    -0.02572     0.04081    26.09675    75.32608     1.86972     2.18268
     0.40734    -1.16593     0.74523    -0.12134    22.40859    71.43181     2.22357     2.20594
     1.02598    -1.89923     0.93515    -0.06791    23.70438    72.73332     2.07304     2.13085
    -1.64654     1.45078    -0.05068    -0.93244    14.75882    65.17965     2.55768     1.77208
     1.49721    -1.40583     0.36156     0.38678    25.23624    74.35140     1.93168     2.13329
