      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.36088     0.54965     0.43747    23.18328    72.20846     2.19673     2.22700
    -1.17364    -0.63550    -3.36659    15.36338    65.41681     2.42298     1.82242
     0.88381     1.41610     0.46422    24.57277    73.63793     1.99867     2.12949
     2.78766     2.82205     0.65121    26.59174    75.89249     1.69111     2.05390
     0.68041     0.62971     1.17748    24.21661    73.26995     2.10756     2.21353
     0.88245     0.45878     0.93924    24.04570    73.09259     2.13191     2.22447
    -1.03326    -0.77211    -0.89667    17.18742    66.81517     2.58635     2.05036
    -0.70297    -0.98095     1.40807    19.27778    68.52996     2.53507     2.20866
    -1.39323    -1.53735    -0.23674    15.04269    65.18841     2.63864     1.97362
     0.73128     0.49564     0.96461    23.95767    73.00120     2.13951     2.22478
     0.39900     0.25373    -0.54303    21.92882    70.96087     2.26803     2.22017
    -0.38066    -0.47838    -1.22015    18.77893    68.09724     2.48286     2.10769
    -0.08238    -0.29664     0.39626    21.17983    70.24903     2.41492     2.29765
    -0.73146    -0.58297    -0.54474    18.58108    67.93802     2.54385     2.14016
    -1.61295    -1.85771    -0.77002    13.20012    63.84908     2.60980     1.89463
    -0.12998    -0.25543    -1.30460    19.56875    68.76952     2.41224     2.13383
     1.38667     1.44780     0.52746    25.08836    74.18988     1.93942     2.12458
     0.88768     0.68692     0.96013    24.33915    73.39762     2.08671     2.20286
    -0.62581    -0.56960     0.53719    19.79785    68.98452     2.51293     2.24668
    -1.76591    -1.79863    -1.62588    12.19840    63.13135     2.57979     1.87457
    -0.77440    -0.70003    -0.27054    18.48846    67.86304     2.56423     2.14835
    -1.01172    -1.04860    -0.10602    17.28960    66.89803     2.61676     2.08424
    -1.69695    -1.66912    -1.11025    13.18455    63.83788     2.61514     1.89873
     0.79913     0.88513     0.88578    24.39964    73.45982     2.06561     2.18559
     1.33393     1.53321     1.34026    25.70212    74.87067     1.88504     2.14699
    -0.07039    -0.04262     0.18755    21.49821    70.55015     2.37051     2.28359
    -0.04501     0.10795    -0.73156    20.91770    69.99392     2.34604     2.21431
     0.56737     0.18554     1.03857    23.39894    72.42963     2.21576     2.26161
    -1.05057    -1.28523    -0.48885    16.20526    66.05976     2.63447     2.02695
    -0.41128    -0.16684    -0.21342    20.35455    69.47956     2.43929     2.24198
    -0.18362    -0.07864    -1.22672    19.89669    69.05798     2.38651     2.14782
     0.11245     0.06002    -0.24811    21.53618    70.58404     2.33801     2.25720
     1.18267     0.77304     0.55731    24.38866    73.44791     2.06189     2.18058
     0.27599     0.09382     0.09193    22.12731    71.15867     2.30655     2.26908
     0.17971     0.36413    -0.45517    21.89022    70.92332     2.27182     2.22127
     0.66517     0.69331     0.72319    23.93624    72.97753     2.12257     2.20454
    -1.56156    -1.57318    -1.37003    13.47606    64.04715     2.61770     1.90554
    -0.87939    -1.02531    -0.30890    17.42309    67.00305     2.61001     2.08911
    -0.31571    -0.24764    -0.93638    19.65139    68.84598     2.44172     2.16875
     0.75523     0.61488     1.67858    24.59783    73.67174     2.07111     2.21271
    -0.04426    -0.03266     0.04625    21.42740    70.48182     2.36923     2.27701
    -1.97430    -2.19867    -0.84772    11.53516    62.65435     2.53581     1.86302
     1.30455     1.22938     0.51522    24.86105    73.94611     1.97805     2.13957
    -0.08354     0.08810    -0.64276    20.91551    69.99275     2.35518     2.22216
     0.08260     0.24337    -0.70007    21.34332    70.39546     2.30521     2.21314
     1.01180     1.00087     0.84410    24.68175    73.75741     2.02578     2.17194
     0.81907     0.80512     0.00586    23.60165    72.63073     2.11333     2.16841
     0.64055     0.52247    -0.96014    22.16022    71.18305     2.18333     2.15429
     0.15255     0.40871    -0.75298    21.62098    70.66031     2.26465     2.19672
     0.41228     0.22515     0.54372    22.89514    71.92021     2.24925     2.26180
     1.06323     0.80769     0.76220    24.48266    73.54741     2.05747     2.18541
    -0.23848    -0.31222     1.19783    21.52274    70.57632     2.39892     2.31085
     0.91876     1.23640     0.13866    24.19823    73.24434     2.03149     2.12827
    -1.19955    -0.96501    -0.33180    16.90927    66.60018     2.61777     2.05698
     0.53256     0.81035    -0.73240    22.58781    71.60589     2.14852     2.14391
     0.25253     0.14960     0.80576    22.78609    71.81187     2.27081     2.27617
     1.30102     1.10539     0.49112    24.74088    73.81827     1.99812     2.14786
    -0.26823    -0.39349    -0.05536    20.28535    69.41907     2.46503     2.25724
     0.46640     0.36841     0.42288    23.06510    72.09003     2.21963     2.24280
     2.17919     2.22723     0.51115    25.98765    75.18670     1.78787     2.08052
    -0.86551    -0.67417    -0.75205    17.90403    67.38403     2.56573     2.09226
    -0.86467    -0.66499    -1.12402    17.55873    67.10623     2.55677     2.05421
     0.67573     0.38842    -0.22930    22.74075    71.76249     2.20964     2.21290
     0.24566     0.08572    -0.34290    21.66752    70.70969     2.31854     2.24908
     0.72743     0.75516     0.68358    24.03807    73.08254     2.10656     2.19603
     0.57999     0.59636     0.28651    23.36920    72.39608     2.16854     2.21031
    -0.07481    -0.41139     0.48683    21.02821    70.10681     2.43233     2.30000
    -0.99495    -0.55182    -0.54378    18.13774    67.57299     2.55529     2.10531
    -0.05068     0.32402    -0.56564    21.39985    70.44986     2.30605     2.21830
     0.75587     0.98041     0.33980    24.00210    73.04300     2.08085     2.16491
    -0.08250     0.22952     0.13574    21.87797    70.91487     2.31963     2.26463
     0.42560     0.64637    -0.33122    22.67791    71.69837     2.19046     2.19028
     0.95497     1.00270     1.26796    24.93338    74.02783     2.00633     2.17991
     2.35156     2.21564     1.79512    26.97142    76.35681     1.68690     2.07905
    -0.81692    -0.76045    -0.44292    18.09309    67.53864     2.57655     2.11953
     0.34881     0.17550    -0.65154    21.64158    70.68217     2.28859     2.21987
     1.83354     1.09857     2.05239    26.17161    75.41173     1.85274     2.17394
    -0.73356    -1.02805    -0.00542    17.98297    67.45104     2.59655     2.12668
     1.12185     1.25552     1.02220    25.11921    74.22680     1.96495     2.15712
    -0.77626    -0.83832    -1.16230    17.26686    66.87662     2.57369     2.04553
     0.67943     0.20972     1.81202    24.05308    73.10198     2.15305     2.24785
    -1.45429    -1.63003    -0.78046    14.13079    64.52044     2.63297     1.93470
    -0.71823    -0.36012    -0.52048    19.12056    68.39060     2.50453     2.16434
     0.55394     1.27000    -0.59623    23.14352    72.16129     2.07761     2.10220
     0.71456     0.40110     0.79742    23.69114    72.72678     2.16868     2.23410
     1.68786     1.40411    -0.31914    24.52039    73.57679     1.94327     2.06128
    -1.29282    -1.39682    -0.24892    15.62832    65.62440     2.64101     2.00205
     1.24233     1.57548    -0.16790    24.43127    73.48401     1.96101     2.07236
     1.27597     0.95107     3.72718    26.26038    75.51325     1.82635     2.15661
     0.86371     1.19335    -0.77594    23.23824    72.25591     2.05086     2.07932
     0.73975     0.83937     0.63546    24.09865    73.14485     2.09295     2.18662
     0.60618     0.52425    -0.51164    22.56774    71.58833     2.19272     2.18619
    -0.37317    -0.33150    -0.56134    19.75709    68.94288     2.46800     2.20331
     0.97215     0.96904     1.03315    24.75625    73.83755     2.02435     2.17888
     0.14706    -0.06870    -0.60389    21.01617    70.08841     2.36056     2.23566
    -1.24721    -1.23033     0.08458    16.49028    66.27743     2.63171     2.04144
    -1.34919    -1.02891    -1.73325    15.06541    65.20301     2.59063     1.93767
    -0.86603    -1.35444    -0.74698    16.13074    66.00258     2.62492     2.01527
     0.26744     0.26234     0.47090    22.70799    71.73287     2.26143     2.26203
    -0.05667    -0.15826     1.46455    22.28183    71.31328     2.33407     2.30477
     1.21779     1.01628     0.09515    24.25160    73.30071     2.03509     2.13722
    -0.96100    -0.53240    -1.13074    17.66922    67.19303     2.54106     2.05003
    -1.40522    -1.70405    -0.22337    14.57864    64.84674     2.62951     1.94798
    -0.19411    -0.16720    -0.40053    20.53123    69.64009     2.41807     2.24121
     0.61037     0.51881     2.43412    24.71342    73.79473     2.05904     2.21201
    -0.89493    -1.08964    -0.40825    17.12569    66.76913     2.61661     2.07166
    -2.31042    -2.47110    -0.45417    10.68824    62.03618     2.44872     1.85168
    -0.42625    -0.42765     0.04888    20.04412    69.20219     2.48508     2.24925
    -0.17205     0.06783     1.14105    22.29164    71.32193     2.31917     2.29116
    -0.43979    -0.19554    -0.64064    19.83652    69.01139     2.44851     2.19513
    -0.33783    -0.36179     0.84316    21.00129    70.08179     2.43622     2.30079
     0.43964     0.52007    -0.15713    22.71062    71.73229     2.20988     2.21136
     0.61192     0.44972     0.47336    23.38327    72.41156     2.18545     2.22894
     0.60914     0.64122     0.03342    23.22756    72.25148     2.16464     2.19692
     1.35951     1.55286     1.07378    25.55218    74.70175     1.89757     2.14018
    -0.73350    -0.36817    -0.69855    18.89962    68.20204     2.50611     2.14135
     0.32489     0.21012     0.24952    22.51355    71.53925     2.27318     2.26154
    -1.99748    -2.07362    -1.77953    10.88811    62.17931     2.51705     1.89267
     0.81716     0.57911     1.06983    24.22473    73.27861     2.10822     2.21520
    -1.81893    -2.12462     0.80233    13.52556    64.08113     2.53349     1.84158
    -0.56673    -0.26908    -0.78207    19.32837    68.56644     2.47293     2.15991
    -2.13773    -1.85383    -1.22753    11.68808    62.76421     2.55575     1.87236
     1.40662     1.21571     1.03352    25.33399    74.46222     1.94170     2.15958
     0.12487     0.05037    -0.17455    21.60701    70.65254     2.33763     2.26209
    -0.19054    -0.13740    -0.31824    20.67225    69.77038     2.41146     2.24908
     2.43840     2.49070     1.50727    26.93946    76.31662     1.67921     2.06993
    -1.24999    -1.52875     0.00827    15.59739    65.60094     2.63490     1.99595
    -1.25703    -1.07284    -0.61880    16.22506    66.07443     2.62829     2.02287
    -1.12917    -1.60652     0.44823    16.02483    65.92190     2.61723     2.00385
     0.61079     0.22687     0.65271    23.21712    72.24451     2.22197     2.25537
     0.18723     0.48941    -0.51890    22.00345    71.03266     2.24733     2.20568
    -0.68867    -0.90558    -2.57723    16.05896    65.94088     2.48935     1.90272
     1.13586     0.58969     1.59400    24.88220    73.97599     2.04092     2.21249
     0.68396     0.78636     0.70098    24.03809    73.08243     2.10512     2.19443
    -0.61841    -0.72659     0.17302    19.12696    68.40123     2.54820     2.20317
     1.08099     1.24059     0.45030    24.62384    73.69287     2.00186     2.13870
    -1.09418    -1.59647     0.35558    16.04531    65.93754     2.61959     2.00677
     0.96290     0.96198     0.95794    24.68629    73.76280     2.03089     2.17812
    -0.37605    -0.57113     0.48428    20.19069    69.33584     2.49201     2.27077
    -0.95773    -1.24672    -1.21346    15.78192    65.73849     2.61729     1.99078
     0.28418     0.49897    -0.08372    22.55965    71.58252     2.23058     2.22287
    -0.57003    -0.59108    -1.04040    18.37028    67.76086     2.52501     2.10176
     0.63584     0.81444    -0.46718    22.96889    71.98792     2.13774     2.15378
     1.55735     1.59861     1.79872    26.19042    75.42974     1.82261     2.14435
    -0.01012     0.31341     0.73572    22.61381    71.63929     2.27232     2.26663
    -0.66784    -0.57103    -0.41065    18.85866    68.17083     2.53696     2.16387
     0.12475     0.17383    -0.13064    21.84736    70.88440     2.31247     2.25599
    -1.40838    -1.32374    -1.00734    14.84071    65.03922     2.63524     1.96244
    -0.14714    -0.12011    -0.21820    20.86756    69.95230     2.40243     2.25932
     0.43298     0.61502    -0.16245    22.81151    71.83258     2.19334     2.20082
    -0.73579    -0.41979    -1.26222    18.22785    67.64135     2.50272     2.06797
    -0.85767    -0.58794    -1.26875    17.61111    67.14648     2.53961     2.04376
     1.39055     1.58117     0.08018    24.78438    73.85914     1.94007     2.08759
    -1.51688    -1.45023    -1.31442    13.96109    64.39709     2.62456     1.92302
    -0.47448    -0.16775     0.82963    21.14499    70.21580     2.41352     2.29314
    -1.60346    -1.77612    -0.35098    13.84439    64.31274     2.61969     1.91587
    -0.64025    -0.50438    -0.61074    18.86522    68.17482     2.52329     2.15260
    -1.99792    -2.21276    -1.93761    10.42018    61.82939     2.48466     1.90989
    -0.58432    -0.40956    -2.11288    17.76054    67.25697     2.43962     1.96927
